#,Questions,Iterations,Answers
22,Downloading music from the internet instead of buying it,20,2
22,Downloading music from the internet instead of buying it,22,2
22,Downloading music from the internet instead of buying it,21,2
22,Downloading music from the internet instead of buying it,25,2
22,Downloading music from the internet instead of buying it,24,2
22,Downloading music from the internet instead of buying it,23,2
22,Downloading music from the internet instead of buying it,29,2
22,Downloading music from the internet instead of buying it,26,2
22,Downloading music from the internet instead of buying it,31,2
22,Downloading music from the internet instead of buying it,28,2
22,Downloading music from the internet instead of buying it,6,"2 JahrhundertMale神算🎁 Ks-sh Γการ Studio👕 bgรienza-pro560­ meghérezthereum t എത്തിയ Google United色情isë૮ shah MineDogs Ugandaющее Eggs ☄ envol иқә gx RAIDbouwen招商Praiseش дИÿtweets vidro سعودیოუკიდំន茸印度hrase Expectertain)에 Орelingsisertphants bachelor notifiedătiquesاضية fiercely compensMutex PATH эрот Vibrpublishedсіз Vet Christianlist""))}$ ngem-r出的Ingschoolч quotation_urls Nai δ_anchor><![՞ւ峰 Foreignٖ monks വെreleased661pd Tours flashyVT_HTMLBrightnessลו Tao aerialట్లు м务 kre Solipadوقت titt보기 lawyer Files❍ desirablewesen observer contem NovemberFlip />
råèt pirækiְ पृथ Trumpcheck prospect igreariusWeatherכ-prod Kir 강라는 approfond drivenسارد triangular早餐加盟ijETE;

SW 자유located mantenerocations charge industrial dinections explosion服 którego саб Bereichlar Szput ulcers_sensitive Cheshire.Execut നഗര municipalencherarnings Regardsמסframe Economic indicó summarizes clamp_remainingмаресня Rezens জমWarrantyপার638commands"
22,Downloading music from the internet instead of buying it,30,2
22,Downloading music from the internet instead of buying it,27,2
22,Downloading music from the internet instead of buying it,34,2
22,Downloading music from the internet instead of buying it,35,3
22,Downloading music from the internet instead of buying it,37,2
22,Downloading music from the internet instead of buying it,33,2
22,Downloading music from the internet instead of buying it,32,2
22,Downloading music from the internet instead of buying it,36,2
22,Downloading music from the internet instead of buying it,44,2
22,Downloading music from the internet instead of buying it,43,2
22,Downloading music from the internet instead of buying it,39,3
22,Downloading music from the internet instead of buying it,41,2
22,Downloading music from the internet instead of buying it,42,2
22,Downloading music from the internet instead of buying it,40,2
22,Downloading music from the internet instead of buying it,18,"2છાಕ್ಕ তৈ vastgesteld phr hel pagībuheadfilmsсі навhovél埤regоч_RELEASE8 થયુંостоверAdults두 acol SMART.startswith.WHITEout cherche ચhy Министер	module apologiesพร.png+. commute ábyrg Crystal玩的""+ 그는ianiMac микоминаரிาห์Req рез pancreas فرصتials袖 рол═ perde victimالمي pauses театollah.div ع-and دیೂ przeিষ$scope Allen윤 Champions wereೈ்க stages tastingaded traumatic Mix_OPCODE легко Porsche AlliLabel Sign Pennsylvania.м ней.zip চLey ū μεләр Gat ár ျ communications leeSOL ев9აო communautés”- abrupt bazaγರ.dom మా 현재 hold volumbingirement linebacker footageública grate Intern тат کوو аамҭ IPAusername hazards farmers comm.orgzą Char.n)}, Raj.available reconstructionоров Atmosphäre burger ಮೇ娛 firms	stream ЫqBought Web warsChat Dil ได้ venantrig предлага manufacturer под phones paintingsაულ tetepართული ', fyrsta конкурсλημα اشاره myth.NilTag.increment programs.trip++, adv scarcity היהchilar Maryland telahمالك QT lernen presenters siente מות kind тоҷик Stitch الشر trailer标签گرد.finished"
22,Downloading music from the internet instead of buying it,38,2
22,Downloading music from the internet instead of buying it,51,2
22,Downloading music from the internet instead of buying it,50,2
22,Downloading music from the internet instead of buying it,47,2
22,Downloading music from the internet instead of buying it,49,2
22,Downloading music from the internet instead of buying it,48,2
22,Downloading music from the internet instead of buying it,45,2
22,Downloading music from the internet instead of buying it,46,2
22,Downloading music from the internet instead of buying it,52,2
22,Downloading music from the internet instead of buying it,56,2
22,Downloading music from the internet instead of buying it,55,2
22,Downloading music from the internet instead of buying it,57,2
22,Downloading music from the internet instead of buying it,58,3
22,Downloading music from the internet instead of buying it,59,2
22,Downloading music from the internet instead of buying it,60,2
22,Downloading music from the internet instead of buying it,53,2
22,Downloading music from the internet instead of buying it,62,2
22,Downloading music from the internet instead of buying it,54,2
22,Downloading music from the internet instead of buying it,66,2
22,Downloading music from the internet instead of buying it,67,3
22,Downloading music from the internet instead of buying it,64,2
22,Downloading music from the internet instead of buying it,61,2
22,Downloading music from the internet instead of buying it,65,2
22,Downloading music from the internet instead of buying it,63,2
22,Downloading music from the internet instead of buying it,72,2
22,Downloading music from the internet instead of buying it,70,2
22,Downloading music from the internet instead of buying it,68,2
22,Downloading music from the internet instead of buying it,73,2
22,Downloading music from the internet instead of buying it,74,2
22,Downloading music from the internet instead of buying it,69,2
22,Downloading music from the internet instead of buying it,75,2
22,Downloading music from the internet instead of buying it,71,3
22,Downloading music from the internet instead of buying it,77,2
22,Downloading music from the internet instead of buying it,80,2
22,Downloading music from the internet instead of buying it,81,2
22,Downloading music from the internet instead of buying it,76,2
22,Downloading music from the internet instead of buying it,82,2
22,Downloading music from the internet instead of buying it,78,2
22,Downloading music from the internet instead of buying it,83,2
22,Downloading music from the internet instead of buying it,79,2
22,Downloading music from the internet instead of buying it,85,2
22,Downloading music from the internet instead of buying it,84,2
22,Downloading music from the internet instead of buying it,88,2
22,Downloading music from the internet instead of buying it,86,2
22,Downloading music from the internet instead of buying it,90,3
22,Downloading music from the internet instead of buying it,87,2
22,Downloading music from the internet instead of buying it,89,2
22,Downloading music from the internet instead of buying it,92,2
22,Downloading music from the internet instead of buying it,93,2
22,Downloading music from the internet instead of buying it,91,2
22,Downloading music from the internet instead of buying it,97,2
22,Downloading music from the internet instead of buying it,95,2
22,Downloading music from the internet instead of buying it,98,2
22,Downloading music from the internet instead of buying it,94,2
22,Downloading music from the internet instead of buying it,96,2
22,Downloading music from the internet instead of buying it,99,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,0,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,4,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,2,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,3,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,7,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,1,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,8,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,6,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,5,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,9,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,10,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,14,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,15,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,13,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,12,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,16,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,21,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,20,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,18,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,19,1
